M1,0
M2,1
C1,0
C2,0
M1,0
M2,1
C1,0
C2,0
M1,0
M2,1
C1,0
C2,0
M1,0
M2,1
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,1
M2,-1
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,2
M2,-3
C1,0
C2,0
M1,209
M2,-210
C1,0
C2,0
M1,380
M2,-381
C1,0
C2,0
M1,657
M2,-655
C1,0
C2,0
M1,906
M2,-907
C1,0
C2,0
M1,1115
M2,-1116
C1,0
C2,0
M1,1367
M2,-1367
C1,0
C2,0
M1,1551
M2,-1550
C1,0
C2,0
M1,1649
M2,-1647
C1,0
C2,0
M1,1763
M2,-1763
C1,0
C2,0
M1,1860
M2,-1861
C1,0
C2,0
M1,1880
M2,-1881
C1,0
C2,0
M1,1836
M2,-1836
C1,0
C2,0
M1,1618
M2,-1614
C1,0
C2,0
M1,1227
M2,-1224
C1,0
C2,0
M1,804
M2,-801
C1,0
C2,0
M1,526
M2,-523
C1,0
C2,0
M1,346
M2,-344
C1,0
C2,0
M1,208
M2,-208
C1,0
C2,0
M1,82
M2,-83
C1,0
C2,0
M1,39
M2,-42
C1,0
C2,0
M1,149
M2,-151
C1,0
C2,0
M1,497
M2,-496
C1,0
C2,0
M1,849
M2,-851
C1,0
C2,0
M1,1156
M2,-1156
C1,0
C2,0
M1,1434
M2,-1432
C1,0
C2,0
M1,1638
M2,-1636
C1,0
C2,0
M1,1799
M2,-1800
C1,0
C2,0
M1,1973
M2,-1975
C1,0
C2,0
M1,2013
M2,2080
C1,0
C2,0
M1,1991
M2,2104
C1,0
C2,0
M1,1803
M2,-1801
C1,0
C2,0
M1,1424
M2,-1419
C1,0
C2,0
M1,1078
M2,-1076
C1,0
C2,0
M1,729
M2,-724
C1,0
C2,0
M1,456
M2,-453
C1,0
C2,0
M1,294
M2,-293
C1,0
C2,0
M1,174
M2,-174
C1,0
C2,0
M1,55
M2,-56
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,111
M2,-114
C1,0
C2,0
M1,327
M2,-328
C1,0
C2,0
M1,598
M2,-597
C1,0
C2,0
M1,920
M2,-921
C1,0
C2,0
M1,1214
M2,-1214
C1,0
C2,0
M1,1464
M2,-1462
C1,0
C2,0
M1,1669
M2,-1667
C1,0
C2,0
M1,1843
M2,-1844
C1,0
C2,0
M1,1965
M2,-1967
C1,0
C2,0
M1,2013
M2,2080
C1,0
C2,0
M1,2008
M2,2085
C1,0
C2,0
M1,1825
M2,-1823
C1,0
C2,0
M1,1498
M2,-1492
C1,0
C2,0
M1,1114
M2,-1110
C1,0
C2,0
M1,796
M2,-790
C1,0
C2,0
M1,548
M2,-543
C1,0
C2,0
M1,377
M2,-373
C1,0
C2,0
M1,194
M2,-193
C1,0
C2,0
M1,33
M2,-35
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,127
M2,-130
C1,0
C2,0
M1,387
M2,-387
C1,0
C2,0
M1,666
M2,-664
C1,0
C2,0
M1,1102
M2,-1102
C1,0
C2,0
M1,1432
M2,-1430
C1,0
C2,0
M1,1667
M2,-1666
C1,0
C2,0
M1,1827
M2,-1828
C1,0
C2,0
M1,1943
M2,-1945
C1,0
C2,0
M1,2003
M2,2091
C1,0
C2,0
M1,1986
M2,2109
C1,0
C2,0
M1,1759
M2,-1756
C1,0
C2,0
M1,1467
M2,-1460
C1,0
C2,0
M1,1131
M2,-1126
C1,0
C2,0
M1,789
M2,-783
C1,0
C2,0
M1,527
M2,-521
C1,0
C2,0
M1,288
M2,-285
C1,0
C2,0
M1,157
M2,-158
C1,0
C2,0
M1,47
M2,-49
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,1
M2,0
C1,0
C2,0
M1,124
M2,-124
C1,0
C2,0
M1,197
M2,-196
C1,0
C2,0
M1,364
M2,-362
C1,0
C2,0
M1,564
M2,-561
C1,0
C2,0
M1,804
M2,-802
C1,0
C2,0
M1,1021
M2,-1021
C1,0
C2,0
M1,1186
M2,-1184
C1,0
C2,0
M1,1403
M2,-1400
C1,0
C2,0
M1,1547
M2,-1544
C1,0
C2,0
M1,1607
M2,-1603
C1,0
C2,0
M1,1692
M2,-1688
C1,0
C2,0
M1,1725
M2,-1721
C1,0
C2,0
M1,1771
M2,-1769
C1,0
C2,0
M1,1866
M2,-1865
C1,0
C2,0
M1,1957
M2,-1956
C1,0
C2,0
M1,2013
M2,2083
C1,0
C2,0
M1,2013
M2,2083
C1,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,-104
M2,-3991
C1,0
C2,0
M1,-1686
M2,-2403
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-1673
M2,-2420
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,-737
M2,-3353
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2080
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C2,0
M1,-2013
M2,-2081
C1,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,0
M2,0
C1,0
C2,0
M1,520
M2,-520
C1,0
C2,0
M1,1573
M2,-1572
C1,0
C2,0
M1,2013
M2,2081
C1,0
C2,0
M1,2013
M2,2081
C1,0
C2,0
M1,2012
M2,2081
C1,0
C2,0
M1,2013
M2,2081
C1,0
C2,0
M1,2013
M2,2081
C1,0
C2,0
M1,2013
M2,2081
C1,0
C2,0
M1,2013
M2,2081
C1,0
C2,0
M1,2012
M2,2081
C1,0
C2,0
M1,1826
M2,-1826
C1,0
C2,0
M1,1562
M2,-1560
C1,0
C2,0
M1,1403
M2,-1402
C1,0
C2,0
M1,1347
M2,-1346
C1,0
C2,0
M1,1371
M2,-1370
C1,0
C2,0
M1,1500
M2,-1499
C1,0
C2,0
M1,1274
M2,-1273
C1,0
C2,0
M1,1020
M2,-1021
C1,0
C2,0
M1,825
M2,-825
C1,0
C2,0
M1,793
M2,-792
C1,0
C2,0
M1,713
M2,-711
C1,0
C2,0
M1,671
M2,-668
C1,0
C2,0
M1,639
M2,-636
C1,0
C2,0
M1,631
M2,-628
C1,0
C2,0
M1,602
M2,-600
C1,0
C2,0
M1,849
M2,-850
C1,0
C2,0
M1,950
M2,-951
C1,0
C2,0
M1,720
M2,-717
C1,0
C2,0
M1,620
M2,-618
C1,0
C2,0
M1,559
M2,-557
C1,0
C2,0
M1,410
M2,-408
C1,0
C2,0
M1,332
M2,-332
C1,0
C2,0
M1,262
M2,-262
C1,0
C2,0
M1,262
M2,-263
C1,0
C2,0
M1,160
M2,-161
C1,0
C2,0
M1,148
M2,-149
C1,0
C2,0
M1,442
M2,-441
C1,0
C2,0
M1,585
M2,-583
C1,0
C2,0
M1,189
M2,-190
C1,0
C2,0
M1,155
M2,-156
C1,0
C2,0
M1,502
M2,-500
C1,0
C2,0
M1,720
M2,-718
C1,0
C2,0
M1,580
M2,-578
C1,0
C2,0
M1,236
M2,-237
C1,0
C2,0
M1,96
M2,-98
C1,0
C2,0
M1,231
M2,-232
C1,0
C2,0
M1,501
M2,-500
C1,0
C2,0
M1,920
M2,-921
C1,0
C2,0
M1,1120
M2,-1120
C1,0
C2,0
M1,384
M2,-382
C1,0
C2,0
M1,124
M2,-126
C1,0
C2,0
M1,65
M2,-67
C1,0
C2,0
M1,66
M2,-67
C1,0
C2,0
M1,535
M2,-534
C1,0
C2,0
M1,940
M2,-941
C1,0
C2,0
M1,667
M2,-663
C1,0
C2,0
M1,243
M2,-243
C1,0
C2,0
M1,106
M2,-108
C1,0
C2,0
M1,77
M2,-79
C1,0
C2,0
M1,78
M2,-80
C1,0
C2,0
M1,158
M2,-160
C1,0
C2,0
M1,293
M2,-293
C1,0
C2,0
M1,466
M2,-465
C1,0
C2,0
M1,535
M2,-534
C1,0
C2,0
M1,760
M2,-759
C1,0
C2,0
M1,1029
M2,-1031
C1,0
C2,0
M1,1277
M2,-1276
C1,0
C2,0
M1,1428
M2,-1426
C1,0
C2,0
M1,843
M2,-843
C1,0
C2,0
M1,615
M2,-613
C1,0
C2,0
M1,272
M2,-272
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,0
M2,-2
C1,0
C2,0
M1,7
M2,-9
C1,0
C2,0
M1,910
M2,-911
C1,0
C2,0
M1,1389
M2,-1388
C1,0
C2,0
M1,1789
M2,-1789
C1,0
C2,0
M1,2013
M2,2081
C1,0
C2,0
M1,2013
M2,2081
C1,0
C2,0
M1,2011
M2,2081
C1,0
C2,0
M1,1836
M2,-1836
C1,0
C2,0
M1,1706
M2,-1705
C1,0
C2,0
M1,1487
M2,-1485
C1,0
C2,0
M1,1153
M2,-1153
C1,0
C2,0
M1,806
M2,-805
C1,0
C2,0
M1,638
M2,-635
C1,0
C2,0
M1,580
M2,-575
C1,0
C2,0
M1,303
M2,-301
C1,0
C2,0
M1,127
M2,-129
C1,0
C2,0
M1,211
M2,-212
C1,0
C2,0
M1,724
M2,-723
C1,0
C2,0
M1,1123
M2,-1124
C1,0
C2,0
M1,521
M2,-518
C1,0
C2,0
M1,222
M2,-222
C1,0
C2,0
M1,193
M2,-194
C1,0
C2,0
M1,705
M2,-704
C1,0
C2,0
M1,596
M2,-594
C1,0
C2,0
M1,180
M2,-181
C1,0
C2,0
M1,688
M2,-686
C1,0
C2,0
M1,683
M2,-680
C1,0
C2,0
M1,209
M2,-209
C1,0
C2,0
M1,847
M2,-847
C1,0
C2,0
M1,338
M2,-338
C1,0
C2,0
M1,332
M2,-333
C1,0
C2,0
M1,334
M2,-334
C1,0
C2,0
M1,585
M2,-583
C1,0
C2,0
M1,584
M2,-583
C1,0
C2,0
M1,584
M2,-583
C1,0
C2,0
M1,584
M2,-583
C1,0
C2,0
M1,584
M2,-583
C1,0
C2,0
M1,396
M2,-395
C1,0
C2,0
M1,411
M2,-410
C1,0
C2,0
M1,831
M2,-830
C1,0
C2,0
M1,831
M2,-830
C1,0
C2,0
M1,580
M2,-578
C1,0
C2,0
M1,296
M2,-296
C1,0
C2,0
M1,242
M2,-243
C1,0
C2,0
M1,362
M2,-361
C1,0
C2,0
M1,860
M2,-860
C1,0
C2,0
M1,983
M2,-983
C1,0
C2,0
M1,482
M2,-480
C1,0
C2,0
M1,254
M2,-254
C1,0
C2,0
M1,171
M2,-172
C1,0
C2,0
M1,82
M2,-84
C1,0
C2,0
M1,481
M2,-480
C1,0
C2,0
M1,695
M2,-693
C1,0
C2,0
M1,697
M2,-696
C1,0
C2,0
M1,887
M2,-887
C1,0
C2,0
M1,767
M2,-766
C1,0
C2,0
M1,399
M2,-398
C1,0
C2,0
M1,271
M2,-271
C1,0
C2,0
M1,234
M2,-235
C1,0
C2,0
M1,127
M2,-129
C1,0
C2,0
M1,127
M2,-129
C1,0
C2,0
M1,414
M2,-414
C1,0
C2,0
M1,796
M2,-795
C1,0
C2,0
M1,796
M2,-796
C1,0
C2,0
M1,796
M2,-795
C1,0
C2,0
M1,796
M2,-795
C1,0
C2,0
M1,796
M2,-796
C1,0
C2,0
M1,674
M2,-671
C1,0
C2,0
M1,113
M2,-114
C1,0
C2,0
M1,130
M2,-132
C1,0
C2,0
M1,871
M2,-871
C1,0
